timestamp,VWC,temp_soil,temp_room,VWC_predict
2017/11/22 22:55,0.363,20,17.82,0.28278
2017/11/22 23:00,0.363,20,17.79,0.282953
2017/11/22 23:05,0.364,20,17.77,0.283068
2017/11/22 23:10,0.364,20,17.72,0.283356
2017/11/22 23:15,0.363,19.9,17.7,0.282372
2017/11/22 23:20,0.363,19.9,17.67,0.282544
2017/11/22 23:25,0.364,19.9,17.67,0.282544
2017/11/22 23:30,0.363,19.9,17.67,0.282544
2017/11/22 23:35,0.364,19.9,17.63,0.282775
2017/11/22 23:40,0.363,19.9,17.63,0.282775
2017/11/22 23:45,0.363,19.9,17.56,0.283178
2017/11/22 23:50,0.363,19.8,17.48,0.282539
2017/11/22 23:55,0.363,19.8,17.39,0.283058
2017/11/23 00:00,0.363,19.8,17.34,0.283346
2017/11/23 00:05,0.364,19.7,17.29,0.282534
2017/11/23 00:10,0.363,19.7,17.29,0.282534
2017/11/23 00:15,0.364,19.7,17.22,0.282937
2017/11/23 00:20,0.363,19.7,17.18,0.283168
2017/11/23 00:25,0.363,19.7,17.13,0.283456
2017/11/23 00:30,0.363,19.7,17.08,0.283744
2017/11/23 00:35,0.363,19.7,17.06,0.283859
2017/11/23 00:40,0.363,19.7,17.03,0.284032
2017/11/23 00:45,0.363,19.7,16.98,0.28432
2017/11/23 00:50,0.363,19.6,17.01,0.283047
2017/11/23 00:55,0.363,19.6,17.01,0.283047
2017/11/23 01:00,0.363,19.6,16.98,0.28322
2017/11/23 01:05,0.363,19.5,16.94,0.282351
2017/11/23 01:10,0.363,19.6,16.91,0.283623
2017/11/23 01:15,0.363,19.5,16.94,0.282351
2017/11/23 01:20,0.363,19.5,16.87,0.282754
2017/11/23 01:25,0.363,19.5,16.82,0.283042
2017/11/23 01:30,0.363,19.5,16.79,0.283215
2017/11/23 01:35,0.363,19.4,16.82,0.281942
2017/11/23 01:40,0.363,19.4,16.79,0.282115
2017/11/23 01:45,0.363,19.4,16.77,0.28223
2017/11/23 01:50,0.363,19.4,16.79,0.282115
